transcript_id,1101.2.gtf,1548.2.gtf,1628.2.gtf,Sample4.2.gtf,Sample5.2.gtf,Sample6.2.gtf
Montipora_capitata_PredGene_g3318.t1,511,357,564,3,11,0
Montipora_capitata_PredGene_g16075.t1,26,23,33,14,6,14
Montipora_capitata_PredGene_g16038.t1,0,0,0,2,1,4
Montipora_capitata_PredGene_g61852.t1,581,530,320,0,11,20
Montipora_capitata_PredGene_g11667.t1,0,0,4,8,5,8
Montipora_capitata_PredGene_g46690.t1,0,0,0,10,0,8
Montipora_capitata_PredGene_g71317.t1,0,0,0,15,10,9
Montipora_capitata_PredGene_g44643.t1,0,0,0,17,3,8
Montipora_capitata_PredGene_g47375.t1,64,44,49,17,11,14
Montipora_capitata_PredGene_g35398.t1,66,58,117,14,12,15
Montipora_capitata_PredGene_g10275.t1,102,105,0,6,6,6
Montipora_capitata_PredGene_g42708.t1,0,0,0,6,0,3
Montipora_capitata_PredGene_g3107.t1,12,28,32,0,0,0
Montipora_capitata_PredGene_g24321.t1,8,6,9,14,21,18
Montipora_capitata_PredGene_g71089.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g16924.t1,0,0,0,0,15,3
Montipora_capitata_PredGene_g36912.t1,593,648,309,39,33,35
Montipora_capitata_PredGene_g14107.t1,196,196,379,10,7,12
Montipora_capitata_PredGene_g24021.t1,6,33,8,8,6,14
Montipora_capitata_PredGene_g22025.t1,0,2,0,0,8,5
Montipora_capitata_PredGene_adi2mcaRNA34899_R0.t1,513,578,442,9,5,8
Montipora_capitata_PredGene_adi2mcaRNA8631_R7.t1,16,0,2,10,15,11
Montipora_capitata_PredGene_g51081.t1,3,0,0,3,4,13
Montipora_capitata_PredGene_adi2mcaRNA12124_R3.t1,17,0,0,11,9,4
Montipora_capitata_PredGene_g66478.t1,0,0,2,3,10,18
Montipora_capitata_PredGene_g36102.t1,218,177,136,21,38,36
Montipora_capitata_PredGene_adi2mcaRNA26562_R0.t1,0,0,0,0,4,10
Montipora_capitata_PredGene_g51266.t1,0,0,0,6,0,7
Montipora_capitata_PredGene_g34997.t1,534,450,449,21,14,27
Montipora_capitata_PredGene_g45482.t1,0,0,0,4,0,4
Montipora_capitata_PredGene_g57933.t1,0,0,0,15,2,8
Montipora_capitata_PredGene_g23697.t1,0,0,0,9,0,8
Montipora_capitata_PredGene_g57916.t1,0,0,0,6,0,9
Montipora_capitata_PredGene_g69579.t1,97,176,125,41,33,48
Montipora_capitata_PredGene_adi2mcaRNA33031_R2.t1,2,0,1,7,9,2
Montipora_capitata_PredGene_g36910.t1,0,0,4,2,0,3
Montipora_capitata_PredGene_adi2mcaRNA8275_R9.t1,23,0,20,6,0,0
Montipora_capitata_PredGene_adi2mcaRNA17039_R3.t1,0,2,0,2,2,0
Montipora_capitata_PredGene_g47076.t1,98,96,62,9,28,15
Montipora_capitata_PredGene_g10163.t1,0,0,0,46,36,39
Montipora_capitata_PredGene_g64392.t1,0,0,5,4,7,4
Montipora_capitata_PredGene_g52111.t1,100,72,81,29,28,26
Montipora_capitata_PredGene_g38282.t1,1,0,0,4,5,5
Montipora_capitata_PredGene_g37074.t1,272,312,270,15,14,18
Montipora_capitata_PredGene_g19112.t1,710,420,625,0,9,10
Montipora_capitata_PredGene_adi2mcaRNA11434_R0.t1,244,167,84,17,29,20
Montipora_capitata_PredGene_adi2mcaRNA9457_R0.t1,155,198,113,0,0,0
Montipora_capitata_PredGene_g30185.t1,211,24,84,9,7,25
Montipora_capitata_PredGene_adi2mcaRNA3193_R1.t1,377,276,229,15,21,17
Montipora_capitata_PredGene_g49156.t1,1054,864,1212,11,0,4
Montipora_capitata_PredGene_g18794.t1,674,533,682,7,12,5
Montipora_capitata_PredGene_g64346.t1,0,0,0,8,3,5
Montipora_capitata_PredGene_g30891.t1,0,0,3,7,7,4
Montipora_capitata_PredGene_g12797.t1,4,19,7,2,15,4
Montipora_capitata_PredGene_g27449.t1,0,0,0,2,4,2
Montipora_capitata_PredGene_adi2mcaRNA15452_R1.t1,0,0,0,7,0,0
Montipora_capitata_PredGene_g38414.t1,0,0,0,6,8,2
Montipora_capitata_PredGene_g53209.t1,0,0,0,0,4,6
Montipora_capitata_PredGene_g2380.t1,0,0,0,11,14,7
Montipora_capitata_PredGene_g21563.t1,0,0,0,4,7,8
Montipora_capitata_PredGene_g12897.t1,47,631,364,63,41,47
Montipora_capitata_PredGene_g41856.t1,287,370,331,17,16,15
Montipora_capitata_PredGene_g2410.t1,3,0,0,20,10,15
Montipora_capitata_PredGene_g71434.t1,184,131,61,6,0,7
Montipora_capitata_PredGene_g10161.t1,4,17,0,15,18,17
Montipora_capitata_PredGene_g68798.t1,672,1473,930,15,15,13
Montipora_capitata_PredGene_g50493.t1,0,0,0,8,7,11
Montipora_capitata_PredGene_adi2mcaRNA16184_R0.t1,11,48,0,30,33,32
Montipora_capitata_PredGene_g6484.t1,2,2,3,7,11,15
Montipora_capitata_PredGene_g11895.t1,16,14,9,9,4,6
Montipora_capitata_PredGene_adi2mcaRNA16409_R9.t1,0,0,0,13,22,11
Montipora_capitata_PredGene_g46836.t1,23,21,32,29,28,15
Montipora_capitata_PredGene_g19217.t1,0,27,22,58,43,34
Montipora_capitata_PredGene_g46739.t1,9,9,15,13,28,28
Montipora_capitata_PredGene_g12910.t1,0,0,0,11,3,8
Montipora_capitata_PredGene_adi2mcaRNA33031_R0.t1,1,0,0,10,8,6
Montipora_capitata_PredGene_g30208.t1,21,25,15,0,0,7
Montipora_capitata_PredGene_g9568.t1,143,72,38,12,0,5
Montipora_capitata_PredGene_g54800.t1,2,1,0,12,11,13
Montipora_capitata_PredGene_g69764.t1,0,0,0,8,6,14
Montipora_capitata_PredGene_g51499.t1,0,0,0,7,0,0
Montipora_capitata_PredGene_g34248.t1,0,0,0,42,26,33
Montipora_capitata_PredGene_g23709.t1,0,0,0,5,3,7
Montipora_capitata_PredGene_g5603.t1,0,0,0,0,3,2
Montipora_capitata_PredGene_g34624.t1,693,561,393,72,51,52
Montipora_capitata_PredGene_g29262.t1,322,324,189,29,12,16
Montipora_capitata_PredGene_g59989.t1,73,58,110,7,18,12
Montipora_capitata_PredGene_g20085.t1,4267,2759,4987,105,24,85
Montipora_capitata_PredGene_g11897.t1,0,0,0,3,1,3
Montipora_capitata_PredGene_adi2mcaRNA15474_R5.t1,0,0,0,21,4,14
Montipora_capitata_PredGene_g70085.t1,2,3,0,8,2,6
Montipora_capitata_PredGene_g3402.t1,3,0,2,4,4,5
Montipora_capitata_PredGene_g38416.t1,2,0,0,11,6,6
Montipora_capitata_PredGene_g50303.t1,0,0,0,5,6,4
Montipora_capitata_PredGene_g19424.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g41742.t1,1628,1034,1561,20,36,32
Montipora_capitata_PredGene_g27613.t1,0,0,0,6,9,0
Montipora_capitata_PredGene_g31578.t1,0,0,0,0,0,9
Montipora_capitata_PredGene_g35294.t1,122,133,67,35,47,31
Montipora_capitata_PredGene_g16991.t1,19,47,30,0,0,5
Montipora_capitata_PredGene_g7886.t1,2,6,5,15,22,16
Montipora_capitata_PredGene_g55310.t1,1036,754,538,7,8,11
Montipora_capitata_PredGene_g64097.t1,331,433,461,5,3,14
Montipora_capitata_PredGene_g29139.t1,5,3,7,24,12,12
Montipora_capitata_PredGene_g55988.t1,155,34,42,25,16,27
Montipora_capitata_PredGene_g69732.t1,0,0,0,1,1,3
Montipora_capitata_PredGene_g52465.t1,2570,2613,1060,74,63,72
Montipora_capitata_PredGene_g59380.t1,0,0,0,3,2,4
Montipora_capitata_PredGene_g71436.t1,0,0,7,0,7,8
Montipora_capitata_PredGene_adi2mcaRNA29164_R0.t1,30,0,0,3,4,6
Montipora_capitata_PredGene_g63757.t1,0,0,0,5,6,4
Montipora_capitata_PredGene_g67584.t1,3,3,0,10,9,0
Montipora_capitata_PredGene_g36075.t1,0,0,0,7,7,4
Montipora_capitata_PredGene_g5066.t1,0,0,0,6,8,17
Montipora_capitata_PredGene_g3562.t1,151,143,73,23,14,18
Montipora_capitata_PredGene_g2674.t1,0,0,0,4,1,4
Montipora_capitata_PredGene_g28670.t1,0,0,0,4,4,8
Montipora_capitata_PredGene_g50301.t1,0,9,0,67,47,46
Montipora_capitata_PredGene_g47238.t1,0,0,0,4,5,4
Montipora_capitata_PredGene_g29033.t1,0,0,0,0,10,2
Montipora_capitata_PredGene_g45022.t1,0,0,0,6,0,0
Montipora_capitata_PredGene_g8131.t1,657,144,118,0,4,3
Montipora_capitata_PredGene_adi2mcaRNA7611_R3.t1,0,0,0,22,27,21
Montipora_capitata_PredGene_g61519.t1,0,0,0,7,16,6
Montipora_capitata_PredGene_g13826.t1,0,0,0,4,10,6
Montipora_capitata_PredGene_adi2mcaRNA13315_R1.t1,199,364,102,0,44,32
Montipora_capitata_PredGene_g51397.t1,0,0,0,15,18,7
Montipora_capitata_PredGene_g47290.t1,0,0,0,10,15,8
Montipora_capitata_PredGene_g58179.t1,0,1,0,11,8,12
Montipora_capitata_PredGene_adi2mcaRNA34967_R4.t1,0,0,0,7,4,0
Montipora_capitata_PredGene_g32777.t1,7,17,6,6,11,10
Montipora_capitata_PredGene_g49499.t1,0,8,0,20,19,12
Montipora_capitata_PredGene_g52584.t1,0,0,0,4,3,0
Montipora_capitata_PredGene_g60098.t1,0,0,0,7,8,6
Montipora_capitata_PredGene_g38233.t1,2,0,0,20,16,12
Montipora_capitata_PredGene_g10862.t1,0,0,0,1,1,1
Montipora_capitata_PredGene_adi2mcaRNA7128_R0.t1,1086,862,1234,23,12,11
Montipora_capitata_PredGene_adi2mcaRNA3708_R6.t1,0,0,3,7,12,14
Montipora_capitata_PredGene_g19722.t1,0,0,0,41,34,24
Montipora_capitata_PredGene_g67216.t1,0,0,0,12,11,6
Montipora_capitata_PredGene_g39534.t1,0,0,0,1,2,9
Montipora_capitata_PredGene_g61026.t1,586,371,710,7,0,0
Montipora_capitata_PredGene_g47131.t1,0,0,3,6,14,5
Montipora_capitata_PredGene_g70264.t1,0,0,0,3,3,17
Montipora_capitata_PredGene_adi2mcaRNA38640_R0.t1,761,846,596,20,20,22
Montipora_capitata_PredGene_g11542.t1,0,0,0,2,5,8
Montipora_capitata_PredGene_adi2mcaRNA14419_R8.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g45621.t1,0,0,0,8,4,2
Montipora_capitata_PredGene_g36558.t1,0,0,0,18,20,13
Montipora_capitata_PredGene_g39959.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g47792.t1,54,8,45,10,4,13
Montipora_capitata_PredGene_g44615.t1,0,0,0,6,9,6
Montipora_capitata_PredGene_g16993.t1,0,0,0,7,15,5
Montipora_capitata_PredGene_g2038.t1,915,811,606,39,36,42
Montipora_capitata_PredGene_g52857.t1,0,1,0,8,8,10
Montipora_capitata_PredGene_g62754.t1,1,0,0,7,6,3
Montipora_capitata_PredGene_g11665.t1,6001,4764,2565,16,16,11
Montipora_capitata_PredGene_g21902.t1,32,31,83,18,16,11
Montipora_capitata_PredGene_g19150.t1,0,0,0,18,15,16
Montipora_capitata_PredGene_g13824.t1,196,157,148,6,9,14
Montipora_capitata_PredGene_g36077.t1,27,8,20,10,3,12
Montipora_capitata_PredGene_g51186.t1,5974,5649,3149,0,6,12
Montipora_capitata_PredGene_g31839.t1,19,22,0,52,38,28
Montipora_capitata_PredGene_g52684.t1,0,0,0,7,4,2
Montipora_capitata_PredGene_adi2mcaRNA32205_R7.t1,0,0,0,7,10,9
Montipora_capitata_PredGene_g32775.t1,41,8,16,8,9,12
Montipora_capitata_PredGene_adi2mcaRNA38017_R0.t1,461,331,321,31,32,36
Montipora_capitata_PredGene_g44617.t1,0,3,0,8,18,13
Montipora_capitata_PredGene_g46604.t1,21,11,123,55,80,63
Montipora_capitata_PredGene_g11197.t1,0,50,103,14,20,14
Montipora_capitata_PredGene_g24023.t1,642,890,646,14,33,15
Montipora_capitata_PredGene_g14869.t1,115,250,50,15,32,25
Montipora_capitata_PredGene_g70932.t1,0,0,0,2,0,2
Montipora_capitata_PredGene_g31858.t1,1419,985,703,29,37,31
Montipora_capitata_PredGene_g70775.t1,201,187,191,8,11,22
Montipora_capitata_PredGene_g31336.t1,135,89,232,14,20,16
Montipora_capitata_PredGene_g71569.t1,0,0,0,10,10,3
Montipora_capitata_PredGene_g1474.t1,8,24,5,4,0,0
Montipora_capitata_PredGene_g40461.t1,68,46,38,19,34,19
Montipora_capitata_PredGene_g3417.t1,3,5,0,4,2,7
Montipora_capitata_PredGene_g26852.t1,902,1478,1724,42,13,22
Montipora_capitata_PredGene_g16798.t1,3,0,1,11,10,9
Montipora_capitata_PredGene_g11178.t1,0,0,0,11,36,19
Montipora_capitata_PredGene_g57883.t1,0,0,0,39,0,13
Montipora_capitata_PredGene_g37720.t1,0,9,4,4,7,7
Montipora_capitata_PredGene_g43110.t1,478,535,313,19,7,22
Montipora_capitata_PredGene_g45062.t1,0,0,0,0,3,2
Montipora_capitata_PredGene_g61024.t1,25,33,44,2,8,8
Montipora_capitata_PredGene_g30082.t1,0,5,2,2,4,4
Montipora_capitata_PredGene_g2475.t1,0,0,0,2,0,0
Montipora_capitata_PredGene_g27588.t1,13,11,12,5,4,2
Montipora_capitata_PredGene_g54874.t1,0,0,0,19,7,5
Montipora_capitata_PredGene_g41798.t1,3335,2422,2749,59,46,74
Montipora_capitata_PredGene_g15133.t1,38,36,0,24,0,0
Montipora_capitata_PredGene_g1880.t1,145,71,105,15,27,9
Montipora_capitata_PredGene_g32476.t1,99,210,177,33,12,14
Montipora_capitata_PredGene_g62756.t1,11,4,0,8,11,15
Montipora_capitata_PredGene_adi2mcaRNA25527_R7.t1,14,0,0,24,21,29
Montipora_capitata_PredGene_g5707.t1,1,0,0,15,10,6
Montipora_capitata_PredGene_g70365.t1,24,13,13,39,72,68
Montipora_capitata_PredGene_g10585.t1,91,212,101,0,15,13
Montipora_capitata_PredGene_g47295.t1,0,2,79,9,0,13
Montipora_capitata_PredGene_g32218.t1,4,6,2,11,21,6
Montipora_capitata_PredGene_g71170.t1,0,0,0,4,6,5
Montipora_capitata_PredGene_g16531.t1,0,0,0,12,7,8
Montipora_capitata_PredGene_g38971.t1,1283,780,737,14,18,0
Montipora_capitata_PredGene_adi2mcaRNA179_R1.t1,299,380,355,12,20,25
Montipora_capitata_PredGene_g55326.t1,828,539,481,45,37,34
Montipora_capitata_PredGene_g38413.t1,0,11,12,0,10,6
Montipora_capitata_PredGene_g50058.t1,4,14,90,19,18,37
Montipora_capitata_PredGene_g44070.t1,0,0,0,7,7,6
Montipora_capitata_PredGene_g67938.t1,94,23,28,0,5,9
Montipora_capitata_PredGene_adi2mcaRNA18093_R2.t1,5,12,20,42,33,44
Montipora_capitata_PredGene_g24797.t1,0,0,0,24,15,10
Montipora_capitata_PredGene_g64987.t1,0,0,0,24,2,12
Montipora_capitata_PredGene_g61856.t1,4,0,0,5,0,2
Montipora_capitata_PredGene_g12912.t1,0,6,1,21,14,12
Montipora_capitata_PredGene_g21663.t1,506,597,662,55,29,20
Montipora_capitata_PredGene_g41626.t1,0,0,0,11,5,8
Montipora_capitata_PredGene_g39755.t1,603,626,951,12,7,10
Montipora_capitata_PredGene_g3415.t1,12,0,0,12,3,10
Montipora_capitata_PredGene_g26850.t1,14,14,3,9,8,7
Montipora_capitata_PredGene_g47570.t1,5,9,3,8,16,21
Montipora_capitata_PredGene_g28082.t1,507,274,183,31,43,26
Montipora_capitata_PredGene_g848.t1,3,5,10,30,40,25
Montipora_capitata_PredGene_g17124.t1,0,3,0,13,13,9
Montipora_capitata_PredGene_g32819.t1,0,22,47,10,35,29
Montipora_capitata_PredGene_g52948.t1,3,4,4,14,22,11
Montipora_capitata_PredGene_adi2mcaRNA15625_R0.t1,101,49,82,74,36,53
Montipora_capitata_PredGene_g2907.t1,0,0,0,0,0,3
Montipora_capitata_PredGene_g17169.t1,0,0,0,2,7,1
Montipora_capitata_PredGene_g48001.t1,24,24,34,30,26,19
Montipora_capitata_PredGene_adi2mcaRNA14950_R0.t1,146,116,230,7,7,8
Montipora_capitata_PredGene_g53939.t1,0,0,0,9,6,2
Montipora_capitata_PredGene_g9227.t1,7,4,2,18,14,14
Montipora_capitata_PredGene_adi2mcaRNA25527_R5.t1,0,0,3,20,11,10
Montipora_capitata_PredGene_g28445.t1,1,0,1,5,4,2
Montipora_capitata_PredGene_g48415.t1,0,0,0,4,8,4
Montipora_capitata_PredGene_g65695.t1,0,0,0,6,11,6
Montipora_capitata_PredGene_g54876.t1,0,0,0,14,11,5
Montipora_capitata_PredGene_g61325.t1,425,484,612,15,14,12
Montipora_capitata_PredGene_g9707.t1,2,8,0,27,19,18
Montipora_capitata_PredGene_g34094.t1,0,0,0,5,4,3
Montipora_capitata_PredGene_g28623.t1,588,1763,795,18,16,23
Montipora_capitata_PredGene_g17219.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA19756_R0.t1,119,82,42,12,11,25
Montipora_capitata_PredGene_g5103.t1,0,0,0,4,3,0
Montipora_capitata_PredGene_g22093.t1,0,0,0,5,6,14
Montipora_capitata_PredGene_g66802.t1,4,5,2,46,24,7
Montipora_capitata_PredGene_g2443.t1,0,0,0,0,20,10
Montipora_capitata_PredGene_g70872.t1,3,1,1,7,6,12
Montipora_capitata_PredGene_adi2mcaRNA28534_R7.t1,0,0,0,4,2,11
Montipora_capitata_PredGene_g332.t1,0,0,0,0,4,0
Montipora_capitata_PredGene_adi2mcaRNA27446_R0.t1,679,401,422,8,6,7
Montipora_capitata_PredGene_g54535.t1,0,0,0,3,1,8
Montipora_capitata_PredGene_adi2mcaRNA30722_R1.t1,2,2,1,14,16,22
Montipora_capitata_PredGene_g45010.t1,4,7,0,22,13,7
Montipora_capitata_PredGene_g67115.t1,0,0,0,0,6,4
Montipora_capitata_PredGene_g25074.t1,349,388,246,3,0,13
Montipora_capitata_PredGene_g64103.t1,0,0,0,3,2,1
Montipora_capitata_PredGene_adi2mcaRNA27676_R8.t1,0,0,0,4,0,7
Montipora_capitata_PredGene_g9225.t1,11,0,0,7,4,4
Montipora_capitata_PredGene_g27638.t1,0,0,0,10,5,6
Montipora_capitata_PredGene_g71559.t1,0,5,6,12,0,0
Montipora_capitata_PredGene_g887.t1,3,0,0,19,13,16
Montipora_capitata_PredGene_adi2mcaRNA28958_R3.t1,22,40,15,13,15,14
Montipora_capitata_PredGene_g20418.t1,0,0,0,7,8,6
Montipora_capitata_PredGene_adi2mcaRNA40408_R3.t1,0,2,12,0,6,10
Montipora_capitata_PredGene_g53662.t1,0,0,0,17,4,5
Montipora_capitata_PredGene_adi2mcaRNA36741_R2.t1,0,0,0,4,10,8
Montipora_capitata_PredGene_adi2mcaRNA10194_R9.t1,0,0,0,8,19,12
Montipora_capitata_PredGene_g14851.t1,2828,2491,1260,98,73,76
Montipora_capitata_PredGene_g66927.t1,15,8,0,0,4,1
Montipora_capitata_PredGene_g26155.t1,0,0,0,8,5,49
Montipora_capitata_PredGene_g2441.t1,0,0,0,8,5,8
Montipora_capitata_PredGene_g27079.t1,271,225,172,14,10,12
Montipora_capitata_PredGene_g42062.t1,0,0,0,9,12,10
Montipora_capitata_PredGene_g24973.t1,2131,1882,1474,51,34,52
Montipora_capitata_PredGene_g25276.t1,0,0,0,3,0,1
Montipora_capitata_PredGene_g32638.t1,0,1,0,18,11,5
Montipora_capitata_PredGene_g39913.t1,3,19,12,6,9,7
Montipora_capitata_PredGene_g62164.t1,0,0,0,31,22,18
Montipora_capitata_PredGene_g57023.t1,0,0,0,22,11,11
Montipora_capitata_PredGene_g54154.t1,0,0,0,0,4,7
Montipora_capitata_PredGene_g54119.t1,0,0,0,2,4,2
Montipora_capitata_PredGene_g21598.t1,0,0,0,5,4,4
Montipora_capitata_PredGene_g56591.t1,0,0,0,3,5,4
Montipora_capitata_PredGene_g48003.t1,708,728,700,18,12,20
Montipora_capitata_PredGene_g63095.t1,0,0,0,18,20,11
Montipora_capitata_PredGene_g35733.t1,0,0,0,7,8,5
Montipora_capitata_PredGene_g48397.t1,0,0,3,12,0,0
Montipora_capitata_PredGene_g2977.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g34899.t1,1,0,1,1,3,13
Montipora_capitata_PredGene_adi2mcaRNA28534_R5.t1,0,0,0,14,11,15
Montipora_capitata_PredGene_g7116.t1,13,0,5,12,14,30
Montipora_capitata_PredGene_g22377.t1,97,117,140,14,14,19
Montipora_capitata_PredGene_adi2mcaRNA31894_R0.t1,4,4,1,3,2,3
Montipora_capitata_PredGene_adi2mcaRNA3159_R1.t1,8,13,4,1,1,1
Montipora_capitata_PredGene_g42092.t1,0,5,0,0,16,0
Montipora_capitata_PredGene_g983.t1,2731,2286,1524,202,142,174
Montipora_capitata_PredGene_g51689.t1,357,399,240,33,38,29
Montipora_capitata_PredGene_g33978.t1,181,138,161,32,31,24
Montipora_capitata_PredGene_g28385.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g32518.t1,7,0,6,8,7,12
Montipora_capitata_PredGene_g67117.t1,1120,674,724,74,38,46
Montipora_capitata_PredGene_g62588.t1,10,7,0,2,2,5
Montipora_capitata_PredGene_g46099.t1,0,0,0,4,2,10
Montipora_capitata_PredGene_g53803.t1,111,152,208,27,11,13
Montipora_capitata_PredGene_g57682.t1,0,0,0,1,3,1
Montipora_capitata_PredGene_g1234.t1,0,8,0,4,2,7
Montipora_capitata_PredGene_g52119.t1,0,0,0,4,2,3
Montipora_capitata_PredGene_g55688.t1,147,126,134,8,5,7
Montipora_capitata_PredGene_g34657.t1,439,620,399,22,23,29
Montipora_capitata_PredGene_g35198.t1,0,0,0,5,6,6
Montipora_capitata_PredGene_g54537.t1,22,11,27,0,0,11
Montipora_capitata_PredGene_g16820.t1,0,0,0,6,4,13
Montipora_capitata_PredGene_g1721.t1,0,0,0,24,17,29
Montipora_capitata_PredGene_g71421.t1,0,8,0,23,21,28
Montipora_capitata_PredGene_g29664.t1,0,0,52,12,7,12
Montipora_capitata_PredGene_adi2mcaRNA27838_R4.t1,0,1,0,16,4,9
Montipora_capitata_PredGene_g11825.t1,383,255,475,17,16,18
Montipora_capitata_PredGene_g65068.t1,106,38,60,14,11,14
Montipora_capitata_PredGene_adi2mcaRNA35138_R1.t1,0,0,0,8,6,7
Montipora_capitata_PredGene_g51184.t1,82,89,59,26,39,33
Montipora_capitata_PredGene_g44472.t1,0,0,0,2,1,4
Montipora_capitata_PredGene_g63881.t1,860,739,541,16,17,12
Montipora_capitata_PredGene_adi2mcaRNA15483_R2.t1,118,56,16,73,74,69
Montipora_capitata_PredGene_adi2mcaRNA26756_R4.t1,0,0,0,3,0,7
Montipora_capitata_PredGene_g10628.t1,844,0,0,24,18,38
Montipora_capitata_PredGene_g41384.t1,0,0,11,8,25,10
Montipora_capitata_PredGene_g5935.t1,0,0,0,17,20,5
Montipora_capitata_PredGene_adi2mcaRNA35800_R9.t1,5,20,0,12,10,14
Montipora_capitata_PredGene_adi2mcaRNA31894_R2.t1,3,4,1,3,3,2
Montipora_capitata_PredGene_g8467.t1,63,46,100,13,9,8
Montipora_capitata_PredGene_adi2mcaRNA27705_R0.t1,1255,808,530,12,20,18
Montipora_capitata_PredGene_g59538.t1,194,64,166,15,5,14
Montipora_capitata_PredGene_adi2mcaRNA39383_R9.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g13048.t1,0,0,0,1,1,2
Montipora_capitata_PredGene_g39072.t1,0,0,0,6,2,0
Montipora_capitata_PredGene_g56145.t1,0,0,0,0,12,2
Montipora_capitata_PredGene_g19898.t1,0,0,0,3,7,0
Montipora_capitata_PredGene_g38017.t1,742,791,572,37,31,28
Montipora_capitata_PredGene_g21585.t1,0,0,0,7,9,8
Montipora_capitata_PredGene_g59796.t1,2,0,3,23,8,12
Montipora_capitata_PredGene_g11590.t1,0,0,0,0,0,3
Montipora_capitata_PredGene_g26864.t1,0,0,0,31,23,15
Montipora_capitata_PredGene_g43213.t1,0,0,0,0,12,12
Montipora_capitata_PredGene_g54944.t1,1721,1311,1004,15,18,18
Montipora_capitata_PredGene_adi2mcaRNA1775_R0.t1,537,360,259,23,13,17
Montipora_capitata_PredGene_g39109.t1,11,0,0,2,4,0
Montipora_capitata_PredGene_g35389.t1,0,0,0,1,3,0
Montipora_capitata_PredGene_g28387.t1,0,0,0,8,0,0
Montipora_capitata_PredGene_g52391.t1,0,0,0,0,0,2
Montipora_capitata_PredGene_g49028.t1,0,0,0,5,2,4
Montipora_capitata_PredGene_adi2mcaRNA21085_R0.t1,502,447,318,28,26,28
Montipora_capitata_PredGene_g40218.t1,0,0,0,9,5,3
Montipora_capitata_PredGene_g2889.t1,0,0,0,13,0,8
Montipora_capitata_PredGene_g50478.t1,0,0,0,0,0,0
Montipora_capitata_PredGene_g30069.t1,142,242,83,60,43,40
Montipora_capitata_PredGene_adi2mcaRNA13304_R0.t1,40,0,17,10,11,4
Montipora_capitata_PredGene_g46767.t1,127,178,39,25,12,24
Montipora_capitata_PredGene_g65199.t1,0,0,0,20,0,12
Montipora_capitata_PredGene_adi2mcaRNA25286_R3.t1,0,0,0,17,17,11
Montipora_capitata_PredGene_g3299.t1,0,0,0,0,0,6
Montipora_capitata_PredGene_g8352.t1,286,428,216,0,7,7
Montipora_capitata_PredGene_g23765.t1,1596,1161,438,23,25,20
Montipora_capitata_PredGene_g4846.t1,0,0,0,5,10,6
Montipora_capitata_PredGene_g14975.t1,252,238,379,8,10,21
Montipora_capitata_PredGene_g32695.t1,5,0,0,19,19,18
Montipora_capitata_PredGene_g11758.t1,0,13,0,0,4,0
Montipora_capitata_PredGene_g5018.t1,2,0,0,13,8,6
Montipora_capitata_PredGene_g65491.t1,0,0,0,6,18,8
Montipora_capitata_PredGene_g62083.t1,15,8,0,0,12,0
Montipora_capitata_PredGene_adi2mcaRNA24654_R0.t1,422,241,263,27,37,41
Montipora_capitata_PredGene_g60117.t1,0,0,0,6,0,18
Montipora_capitata_PredGene_g23377.t1,0,0,0,1,2,7
Montipora_capitata_PredGene_g50027.t1,0,0,0,11,3,1
Montipora_capitata_PredGene_adi2mcaRNA33159_R7.t1,3,0,0,2,9,4
Montipora_capitata_PredGene_g15185.t1,841,824,977,14,22,28
Montipora_capitata_PredGene_g53828.t1,0,0,0,8,5,3
Montipora_capitata_PredGene_adi2mcaRNA26978_R7.t1,5,6,0,11,6,12
Montipora_capitata_PredGene_adi2mcaRNA1706_R9.t1,0,0,0,21,10,27
Montipora_capitata_PredGene_g59587.t1,0,0,0,7,8,8
Montipora_capitata_PredGene_g6806.t1,0,0,0,10,12,4
Montipora_capitata_PredGene_g6302.t1,43,72,0,0,3,0
Montipora_capitata_PredGene_g41068.t1,0,0,0,5,5,4
Montipora_capitata_PredGene_adi2mcaRNA3019_R0.t1,1674,3118,974,14,11,23
Montipora_capitata_PredGene_g47572.t1,167,198,163,6,6,16
Montipora_capitata_PredGene_g47358.t1,37,0,0,10,7,7
Montipora_capitata_PredGene_g39146.t1,1481,1229,755,70,62,72
Montipora_capitata_PredGene_g1590.t1,0,9,11,3,3,0
Montipora_capitata_PredGene_g11592.t1,392,302,523,15,15,20
Montipora_capitata_PredGene_g38154.t1,0,0,0,30,36,43
Montipora_capitata_PredGene_adi2mcaRNA13572_R6.t1,0,3,0,19,12,13
Montipora_capitata_PredGene_g39909.t1,2834,3932,2677,33,44,54
Montipora_capitata_PredGene_g8769.t1,0,0,0,5,7,10
Montipora_capitata_PredGene_g54680.t1,9,3,2,16,18,20
Montipora_capitata_PredGene_g30433.t1,567,544,316,16,16,24
Montipora_capitata_PredGene_g14485.t1,0,0,0,8,8,5
Montipora_capitata_PredGene_g24148.t1,97,101,94,28,24,45
