"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1527","GO:0006734",0.458317342038681,0.930310665714808,1,2,"NADH metabolic process","BP"
"7844","GO:0080147",0.458344758121389,0.930300832092945,1,2,"root hair cell development","BP"
"23","GO:0000082",0.458357378359312,0.760966777927568,4,13,"G1/S transition of mitotic cell cycle","BP"
"4882","GO:0036155",0.45836121495216,0.93029492888283,1,2,"acylglycerol acyl-chain remodeling","BP"
"7823","GO:0072711",0.458365117651816,0.930293528906511,1,2,"cellular response to hydroxyurea","BP"
"656","GO:0003696",0.458414699485544,0.930275741171598,1,2,"satellite DNA binding","MF"
"3417","GO:0021903",0.458443105074382,0.930265549145794,1,2,"rostrocaudal neural tube patterning","BP"
"4303","GO:0033092",0.458443105074382,0.930265549145794,1,2,"positive regulation of immature T cell proliferation in thymus","BP"
"7635","GO:0071535",0.458443105074382,0.930265549145794,1,2,"RING-like zinc finger domain binding","MF"
"9304","GO:2000011",0.458443105074382,0.930265549145794,1,2,"regulation of adaxial/abaxial pattern formation","BP"
"8482","GO:0150011",0.458457227039496,0.930260481734218,1,2,"regulation of neuron projection arborization","BP"
"7044","GO:0060762",0.458466912289021,0.930257006239412,1,2,"regulation of branching involved in mammary gland duct morphogenesis","BP"
"5354","GO:0043325",0.458469092145276,0.930256223987739,1,2,"phosphatidylinositol-3,4-bisphosphate binding","MF"
"7837","GO:0080025",0.458469092145276,0.930256223987739,1,2,"phosphatidylinositol-3,5-bisphosphate binding","MF"
"1463","GO:0006569",0.458480342119243,0.930252186802238,1,2,"tryptophan catabolic process","BP"
"3235","GO:0019441",0.458480342119243,0.930252186802238,1,2,"tryptophan catabolic process to kynurenine","BP"
"4484","GO:0034354",0.458480342119243,0.930252186802238,1,2,"'de novo' NAD biosynthetic process from tryptophan","BP"
"1652","GO:0007021",0.45851266273284,0.930240587316161,1,2,"tubulin complex assembly","BP"
"8112","GO:0097526",0.458514568728996,0.930239903213958,1,2,"spliceosomal tri-snRNP complex","CC"
"6329","GO:0050149",0.458530862276463,0.930234055112106,1,2,"o-aminophenol oxidase activity","MF"
"932","GO:0004930",0.458547722628503,0.700077820747531,8,28,"G protein-coupled receptor activity","MF"
"4772","GO:0035651",0.458560546662675,0.93022339989702,1,2,"AP-3 adaptor complex binding","MF"
"3721","GO:0030716",0.458569904022115,0.930220040838578,1,2,"oocyte fate determination","BP"
"3409","GO:0021879",0.458587874533846,0.930213589566579,1,2,"forebrain neuron differentiation","BP"
"7602","GO:0071404",0.458594998333561,0.930211032061139,1,2,"cellular response to low-density lipoprotein particle stimulus","BP"
"8866","GO:1903546",0.458624819826845,0.930200325220246,1,2,"protein localization to photoreceptor outer segment","BP"
"1787","GO:0007317",0.458650085295871,0.930191253256442,1,2,"regulation of pole plasm oskar mRNA localization","BP"
"4176","GO:0032525",0.458659594735672,0.930187838548887,1,2,"somite rostral/caudal axis specification","BP"
"163","GO:0000810",0.458668707822262,0.930184566031919,1,2,"diacylglycerol diphosphate phosphatase activity","MF"
"1972","GO:0008195",0.458668707822262,0.930184566031919,1,2,"phosphatidate phosphatase activity","MF"
"5145","GO:0042577",0.458668707822262,0.930184566031919,1,2,"lipid phosphatase activity","MF"
"5973","GO:0046839",0.458668707822262,0.930184566031919,1,2,"phospholipid dephosphorylation","BP"
"6433","GO:0050859",0.458673163769518,0.93018296587898,1,2,"negative regulation of B cell receptor signaling pathway","BP"
"1996","GO:0008240",0.45868813002447,0.930177591198784,1,2,"tripeptidyl-peptidase activity","MF"
"7598","GO:0071394",0.458710075468871,0.930169709650886,1,2,"cellular response to testosterone stimulus","BP"
"7599","GO:0071396",0.458710075468871,0.930169709650886,1,2,"cellular response to lipid","BP"
"6577","GO:0051302",0.458715500323385,0.930167761260284,1,2,"regulation of cell division","BP"
"2570","GO:0010957",0.458725359941303,0.93016421997913,1,2,"negative regulation of vitamin D biosynthetic process","BP"
"1003","GO:0005237",0.458737631250206,0.93015981231661,1,2,"inhibitory extracellular ligand-gated ion channel activity","MF"
"8294","GO:0099192",0.458737631250206,0.93015981231661,1,2,"cerebellar Golgi cell to granule cell synapse","CC"
"7468","GO:0070863",0.458737699948198,0.930159787660947,1,2,"positive regulation of protein exit from endoplasmic reticulum","BP"
"8746","GO:1902636",0.458742307041555,0.930158132816329,1,2,"kinociliary basal body","CC"
"2176","GO:0009083",0.458762517626103,0.930150872976069,1,2,"branched-chain amino acid catabolic process","BP"
"1664","GO:0007042",0.45876778660952,0.930148980211718,1,2,"lysosomal lumen acidification","BP"
"8977","GO:1904401",0.458779164566184,0.930144892830564,1,2,"cellular response to Thyroid stimulating hormone","BP"
"3826","GO:0031110",0.458779487158844,0.930144776954149,1,2,"regulation of microtubule polymerization or depolymerization","BP"
"5140","GO:0042562",0.458788162246033,0.930141660419408,1,2,"hormone binding","MF"
"2242","GO:0009535",0.458790119188674,0.930140957383553,1,2,"chloroplast thylakoid membrane","CC"
"2399","GO:0010287",0.458790119188674,0.930140957383553,1,2,"plastoglobule","CC"
"909","GO:0004800",0.458796851338644,0.930138538772816,1,2,"thyroxine 5'-deiodinase activity","MF"
"4410","GO:0033798",0.458796851338644,0.930138538772816,1,2,"thyroxine 5-deiodinase activity","MF"
"5043","GO:0042130",0.45881472857174,0.930132115899096,1,2,"negative regulation of T cell proliferation","BP"
"5307","GO:0043171",0.458833292545797,0.93012544587675,1,2,"peptide catabolic process","BP"
"7415","GO:0070573",0.458833292545797,0.93012544587675,1,2,"metallodipeptidase activity","MF"
"8335","GO:0101003",0.458837067577157,0.930124089442183,1,2,"ficolin-1-rich granule membrane","CC"
"6834","GO:0060059",0.458846174053697,0.930120817293728,1,2,"embryonic retina morphogenesis in camera-type eye","BP"
"973","GO:0005104",0.458897908375033,0.930102226048839,1,2,"fibroblast growth factor receptor binding","MF"
"8608","GO:1901380",0.458914586646098,0.930096231824118,1,2,"negative regulation of potassium ion transmembrane transport","BP"
"9429","GO:2000646",0.458925918746943,0.930092158810824,1,2,"positive regulation of receptor catabolic process","BP"
"5721","GO:0045653",0.45894704134418,0.930084566487544,1,2,"negative regulation of megakaryocyte differentiation","BP"
"3833","GO:0031124",0.458955167374699,0.93008164551898,1,2,"mRNA 3'-end processing","BP"
"6471","GO:0050951",0.458963654501812,0.930078594652482,1,2,"sensory perception of temperature stimulus","BP"
"6345","GO:0050427",0.458965897421666,0.930077788379743,1,2,"3'-phosphoadenosine 5'-phosphosulfate metabolic process","BP"
"1519","GO:0006700",0.458976070246015,0.930074131395062,1,2,"C21-steroid hormone biosynthetic process","BP"
"3191","GO:0019209",0.458990884417815,0.930068805709867,1,2,"kinase activator activity","MF"
"765","GO:0004298",0.459000773832078,0.930065250305711,1,2,"threonine-type endopeptidase activity","MF"
"3265","GO:0019774",0.459000773832078,0.930065250305711,1,2,"proteasome core complex, beta-subunit complex","CC"
"5468","GO:0043956",0.45901538977843,0.930059995420831,1,2,"3-hydroxypropionyl-CoA dehydratase activity","MF"
"965","GO:0005068",0.459067530502061,0.930041247020375,1,2,"transmembrane receptor protein tyrosine kinase adaptor activity","MF"
"2077","GO:0008474",0.459115080768387,0.930024146255427,1,2,"palmitoyl-(protein) hydrolase activity","MF"
"2143","GO:0008757",0.459118253806855,0.930023005014024,1,2,"S-adenosylmethionine-dependent methyltransferase activity","MF"
"3770","GO:0030915",0.459134787786466,0.930017058085059,1,2,"Smc5-Smc6 complex","CC"
"5300","GO:0043160",0.459148149455072,0.930012251905541,1,2,"acrosomal lumen","CC"
"1965","GO:0008173",0.459157300578794,0.930008960125136,1,2,"RNA methyltransferase activity","MF"
"187","GO:0000956",0.459164006817387,0.930006547734354,1,2,"nuclear-transcribed mRNA catabolic process","BP"
"1798","GO:0007368",0.459188894292773,0.699508484978822,8,28,"determination of left/right symmetry","BP"
"8050","GO:0097208",0.459192018430165,0.929996470708487,1,2,"alveolar lamellar body","CC"
"4378","GO:0033600",0.459201332516248,0.929993119814632,1,2,"negative regulation of mammary gland epithelial cell proliferation","BP"
"7999","GO:0097009",0.459212580530594,0.929989072965275,1,2,"energy homeostasis","BP"
"5769","GO:0045777",0.459241909523357,0.929978520223479,1,2,"positive regulation of blood pressure","BP"
"4190","GO:0032585",0.459251691801186,0.929975000249303,1,2,"multivesicular body membrane","CC"
"234","GO:0001505",0.459254621739715,0.929973945934208,1,2,"regulation of neurotransmitter levels","BP"
"5189","GO:0042749",0.459254621739715,0.929973945934208,1,2,"regulation of circadian sleep/wake cycle","BP"
"7947","GO:0090328",0.459254621739715,0.929973945934208,1,2,"regulation of olfactory learning","BP"
"9306","GO:2000016",0.459279607975377,0.92996495448249,1,2,"negative regulation of determination of dorsal identity","BP"
"7456","GO:0070821",0.459307132906292,0.929955048549355,1,2,"tertiary granule membrane","CC"
"5549","GO:0044548",0.459341084683947,0.929942828344821,1,2,"S100 protein binding","MF"
"7173","GO:0061436",0.459369855735946,0.929932471701924,1,2,"establishment of skin barrier","BP"
"7601","GO:0071398",0.459374686570997,0.929930732651269,1,2,"cellular response to fatty acid","BP"
"4370","GO:0033555",0.459381125010638,0.929928414827766,1,2,"multicellular organismal response to stress","BP"
"106","GO:0000389",0.459388751438535,0.929925669284694,1,2,"mRNA 3'-splice site recognition","BP"
"7327","GO:0070233",0.459392026698656,0.929924490146386,1,2,"negative regulation of T cell apoptotic process","BP"
"766","GO:0004300",0.459393941226725,0.929923800887214,1,2,"enoyl-CoA hydratase activity","MF"
"6503","GO:0051045",0.459397159310924,0.92992264232779,1,2,"negative regulation of membrane protein ectodomain proteolysis","BP"
"8898","GO:1903800",0.45941742288121,0.929915346782302,1,2,"positive regulation of production of miRNAs involved in gene silencing by miRNA","BP"
"6769","GO:0055007",0.45945233784853,0.929902775019501,1,2,"cardiac muscle cell differentiation","BP"
"366","GO:0001883",0.459488268528001,0.929889835934614,1,2,"purine nucleoside binding","MF"
"5075","GO:0042278",0.459488268528001,0.929889835934614,1,2,"purine nucleoside metabolic process","BP"
"9329","GO:2000121",0.459501516745695,0.929885064687419,1,2,"regulation of removal of superoxide radicals","BP"
"6602","GO:0051447",0.459508238284736,0.929882643888367,1,2,"negative regulation of meiotic cell cycle","BP"
"3892","GO:0031333",0.459544077179902,0.929869735351802,1,2,"negative regulation of protein-containing complex assembly","BP"
"8129","GO:0097677",0.459544827028361,0.929869465249744,1,2,"STAT family protein binding","MF"
"2667","GO:0015117",0.459565236468272,0.929862113395085,1,2,"thiosulfate transmembrane transporter activity","MF"
"2670","GO:0015131",0.459565236468272,0.929862113395085,1,2,"oxaloacetate transmembrane transporter activity","MF"
"2675","GO:0015140",0.459565236468272,0.929862113395085,1,2,"malate transmembrane transporter activity","MF"
"2761","GO:0015709",0.459565236468272,0.929862113395085,1,2,"thiosulfate transport","BP"
"7607","GO:0071423",0.459565236468272,0.929862113395085,1,2,"malate transmembrane transport","BP"
"8699","GO:1902356",0.459565236468272,0.929862113395085,1,2,"oxaloacetate(2-) transmembrane transport","BP"
"471","GO:0002227",0.459566650682979,0.929861603938385,1,2,"innate immune response in mucosa","BP"
"3259","GO:0019731",0.459566650682979,0.929861603938385,1,2,"antibacterial humoral response","BP"
"3699","GO:0030663",0.459593572008523,0.929851905518062,1,2,"COPI-coated vesicle membrane","CC"
"6970","GO:0060444",0.459595146982112,0.929851338105848,1,2,"branching involved in mammary gland duct morphogenesis","BP"
"7033","GO:0060716",0.459604810354875,0.929847856634871,1,2,"labyrinthine layer blood vessel development","BP"
"667","GO:0003727",0.459606512529341,0.759964451299375,4,13,"single-stranded RNA binding","MF"
"9120","GO:1905489",0.459672322582122,0.929823530360059,1,2,"regulation of sensory neuron axon guidance","BP"
"741","GO:0004114",0.459701317083735,0.929813081188615,1,2,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF"
"5852","GO:0046068",0.459701317083735,0.929813081188615,1,2,"cGMP metabolic process","BP"
"6785","GO:0055074",0.45970222868431,0.759887567132699,4,13,"calcium ion homeostasis","BP"
"1877","GO:0007589",0.459718121733235,0.929807024571982,1,2,"body fluid secretion","BP"
"927","GO:0004869",0.459731998476816,0.929802022937758,1,2,"cysteine-type endopeptidase inhibitor activity","MF"
"8945","GO:1904153",0.459736541444921,0.929800385457447,1,2,"negative regulation of retrograde protein transport, ER to cytosol","BP"
"7102","GO:0061024",0.459756827734022,0.929793073038274,1,2,"membrane organization","BP"
"6705","GO:0051920",0.459790681483282,0.929780868977672,1,2,"peroxiredoxin activity","MF"
"1089","GO:0005589",0.459801946010775,0.929776807857714,1,2,"collagen type VI trimer","CC"
"8251","GO:0098993",0.459802302864813,0.929776679206062,1,2,"anchored component of synaptic vesicle membrane","CC"
"9392","GO:2000379",0.459824948621634,0.929768514406437,1,2,"positive regulation of reactive oxygen species metabolic process","BP"
"2186","GO:0009142",0.459831579217299,0.929766123650402,1,2,"nucleoside triphosphate biosynthetic process","BP"
"4172","GO:0032509",0.459888943893349,0.929745437783142,1,2,"endosome transport via multivesicular body sorting pathway","BP"
"458","GO:0002168",0.459997742404203,0.929706193305834,1,2,"instar larval development","BP"
"7818","GO:0072669",0.460031275098479,0.929694094804777,1,2,"tRNA-splicing ligase complex","CC"
"9019","GO:1904724",0.460031737736824,0.929693927878505,1,2,"tertiary granule lumen","CC"
"4289","GO:0033018",0.460044924090917,0.929689169883859,1,2,"sarcoplasmic reticulum lumen","CC"
"5784","GO:0045823",0.460044924090917,0.929689169883859,1,2,"positive regulation of heart contraction","BP"
"8660","GO:1901899",0.460044924090917,0.929689169883859,1,2,"positive regulation of relaxation of cardiac muscle","BP"
"1397","GO:0006384",0.460101543716039,0.929668737473439,1,2,"transcription initiation from RNA polymerase III promoter","BP"
"368","GO:0001887",0.460203641814281,0.929631882989738,1,2,"selenium compound metabolic process","BP"
"2069","GO:0008430",0.460203641814281,0.929631882989738,1,2,"selenium binding","MF"
"3816","GO:0031089",0.460203641814281,0.929631882989738,1,2,"platelet dense granule lumen","CC"
"7017","GO:0060672",0.460294450529595,0.929599092611959,1,2,"epithelial cell morphogenesis involved in placental branching","BP"
"1688","GO:0007113",0.460379528155617,0.929568362238312,1,2,"endomitotic cell cycle","BP"
"1546","GO:0006783",0.460408646649379,0.929557842435156,1,2,"heme biosynthetic process","BP"
"5442","GO:0043627",0.460557717590237,0.759199888784068,4,13,"response to estrogen","BP"
"3548","GO:0030170",0.46075661027263,0.759039880090502,4,13,"pyridoxal phosphate binding","MF"
"2256","GO:0009612",0.461082765467009,0.758777382553332,4,13,"response to mechanical stimulus","BP"
"1173","GO:0005782",0.461190599910676,0.758690565702726,4,13,"peroxisomal matrix","CC"
"8462","GO:0140297",0.462265605655414,0.696771050545502,8,28,"DNA-binding transcription factor binding","MF"
"677","GO:0003779",0.463552840679487,0.66238380497252,13,47,"actin binding","MF"
"7930","GO:0090263",0.468588211583434,0.730379409399232,5,17,"positive regulation of canonical Wnt signaling pathway","BP"
"5315","GO:0043198",0.469950745524207,0.729222896146541,5,17,"dendritic shaft","CC"
"665","GO:0003724",0.472553479426117,0.727007738540183,5,17,"RNA helicase activity","MF"
"1990","GO:0008234",0.47423511581797,0.725572343037122,5,17,"cysteine-type peptidase activity","MF"
"248","GO:0001540",0.474316191845766,0.725503056011778,5,17,"amyloid-beta binding","MF"
